Datetime,Adj Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2026-03-25 08:31:00+00:00,254.05,254.05,254.05,254.05,254.05,0
2026-03-25 08:32:00+00:00,254.11,254.11,254.12,254.07,254.08,0
2026-03-25 08:33:00+00:00,254.19,254.19,254.19,254.11,254.11,0
2026-03-25 08:34:00+00:00,254.07,254.07,254.19,254.07,254.19,0
2026-03-25 08:35:00+00:00,254.11,254.11,254.11,254.11,254.11,0
2026-03-25 08:36:00+00:00,253.75,253.75,254.05,253.75,254.05,0
2026-03-25 08:37:00+00:00,253.79,253.79,253.79,253.79,253.79,0
2026-03-25 08:38:00+00:00,253.8,253.8,253.8,253.8,253.8,0
2026-03-25 08:39:00+00:00,253.99,253.99,253.99,253.99,253.99,0
2026-03-25 08:40:00+00:00,253.98,253.98,253.98,253.98,253.98,0
2026-03-25 08:41:00+00:00,253.7,253.7,253.8,253.7,253.8,0
2026-03-25 08:45:00+00:00,253.85,253.85,253.87,253.85,253.87,0
2026-03-25 08:47:00+00:00,253.7,253.7,253.7,253.7,253.7,0
2026-03-25 08:48:00+00:00,253.7,253.7,253.7,253.7,253.7,0
2026-03-25 08:49:00+00:00,253.7,253.7,253.7,253.7,253.7,0
2026-03-25 08:51:00+00:00,253.7,253.7,253.7,253.7,253.7,0
2026-03-25 08:52:00+00:00,253.7,253.7,253.7,253.7,253.7,0
2026-03-25 08:53:00+00:00,253.6,253.6,253.6,253.6,253.6,0
2026-03-25 08:54:00+00:00,253.45,253.45,253.5,253.45,253.5,0
2026-03-25 08:55:00+00:00,253.33,253.33,253.33,253.33,253.33,0
2026-03-25 08:58:00+00:00,253.51,253.51,253.51,253.5,253.5,0
2026-03-25 09:01:00+00:00,253.19,253.19,253.34,253.19,253.34,0
2026-03-25 09:02:00+00:00,253.2,253.2,253.2,253.2,253.2,0
2026-03-25 09:04:00+00:00,253.42,253.42,253.42,253.42,253.42,0
2026-03-25 09:10:00+00:00,253.75,253.75,253.75,253.67,253.67,0
2026-03-25 09:15:00+00:00,253.73,253.73,253.76,253.73,253.76,0
2026-03-25 09:16:00+00:00,253.6,253.6,253.63,253.6,253.63,0
2026-03-25 09:17:00+00:00,253.52,253.52,253.53,253.52,253.53,0
2026-03-25 09:19:00+00:00,253.83,253.83,253.83,253.8,253.8,0
2026-03-25 09:20:00+00:00,253.51,253.51,253.55,253.51,253.55,0
2026-03-25 09:22:00+00:00,253.52,253.52,253.52,253.52,253.52,0
2026-03-25 09:23:00+00:00,253.55,253.55,253.55,253.5,253.52,0
2026-03-25 09:24:00+00:00,253.42,253.42,253.42,253.42,253.42,0
2026-03-25 09:25:00+00:00,253.3,253.3,253.3,253.3,253.3,0
2026-03-25 09:26:00+00:00,253.21,253.21,253.3,253.21,253.3,0
2026-03-25 09:31:00+00:00,253.34,253.34,253.36,253.34,253.36,0
2026-03-25 09:32:00+00:00,253.56,253.56,253.56,253.51,253.51,0
2026-03-25 09:37:00+00:00,253.33,253.33,253.33,253.33,253.33,0
2026-03-25 09:38:00+00:00,253.31,253.31,253.31,253.31,253.31,0
2026-03-25 09:40:00+00:00,253.25,253.25,253.25,253.25,253.25,0
2026-03-25 09:41:00+00:00,253.38,253.38,253.38,253.38,253.38,0
2026-03-25 09:42:00+00:00,253.3,253.3,253.3,253.3,253.3,0
2026-03-25 09:43:00+00:00,253.2,253.2,253.21,253.2,253.21,0
2026-03-25 09:45:00+00:00,253.17,253.17,253.24,253.17,253.24,0
2026-03-25 09:46:00+00:00,253.01,253.01,253.16,253.01,253.16,0
2026-03-25 09:47:00+00:00,253.14,253.14,253.14,253.14,253.14,0
2026-03-25 09:48:00+00:00,253.0,253.0,253.0,253.0,253.0,0
2026-03-25 09:53:00+00:00,253.03,253.03,253.03,253.03,253.03,0
2026-03-25 09:58:00+00:00,253.06,253.06,253.06,253.06,253.06,0
2026-03-25 09:59:00+00:00,253.4,253.4,253.5,253.38,253.38,0
2026-03-25 10:01:00+00:00,253.51,253.51,253.57,253.51,253.57,0
2026-03-25 10:02:00+00:00,253.57,253.57,253.57,253.49,253.49,0
2026-03-25 10:03:00+00:00,253.65,253.65,253.67,253.65,253.67,0
2026-03-25 10:06:00+00:00,253.56,253.56,253.56,253.4,253.5,0
2026-03-25 10:07:00+00:00,253.4,253.4,253.4,253.4,253.4,0
2026-03-25 10:10:00+00:00,253.4,253.4,253.4,253.4,253.4,0
2026-03-25 10:12:00+00:00,253.4,253.4,253.4,253.4,253.4,0
2026-03-25 10:13:00+00:00,253.29,253.29,253.4,253.29,253.4,0
2026-03-25 10:14:00+00:00,253.42,253.42,253.42,253.28,253.28,0
2026-03-25 10:17:00+00:00,253.4,253.4,253.4,253.4,253.4,0
2026-03-25 10:18:00+00:00,253.4,253.4,253.4,253.4,253.4,0
2026-03-25 10:19:00+00:00,253.3,253.3,253.3,253.3,253.3,0
2026-03-25 10:21:00+00:00,253.4,253.4,253.4,253.32,253.32,0
2026-03-25 10:23:00+00:00,253.38,253.38,253.38,253.38,253.38,0
2026-03-25 10:25:00+00:00,253.14,253.14,253.3,253.14,253.3,0
2026-03-25 10:28:00+00:00,253.17,253.17,253.17,253.17,253.17,0
2026-03-25 10:29:00+00:00,253.28,253.28,253.37,253.28,253.37,0
2026-03-25 10:31:00+00:00,253.16,253.16,253.21,253.16,253.21,0
2026-03-25 10:32:00+00:00,253.16,253.16,253.16,253.16,253.16,0
2026-03-25 10:35:00+00:00,253.25,253.25,253.25,253.25,253.25,0
2026-03-25 10:37:00+00:00,253.24,253.24,253.29,253.24,253.29,0
2026-03-25 10:38:00+00:00,253.3,253.3,253.3,253.3,253.3,0
2026-03-25 10:40:00+00:00,253.32,253.32,253.32,253.32,253.32,0
2026-03-25 10:42:00+00:00,253.4,253.4,253.4,253.3,253.33,0
2026-03-25 10:43:00+00:00,253.27,253.27,253.45,253.27,253.4,0
2026-03-25 10:49:00+00:00,253.59,253.59,253.59,253.53,253.53,0
2026-03-25 10:51:00+00:00,253.57,253.57,253.57,253.57,253.57,0
2026-03-25 10:52:00+00:00,253.35,253.35,253.35,253.35,253.35,0
2026-03-25 10:53:00+00:00,253.43,253.43,253.43,253.43,253.43,0
2026-03-25 10:54:00+00:00,253.45,253.45,253.48,253.45,253.48,0
2026-03-25 10:55:00+00:00,253.57,253.57,253.57,253.57,253.57,0
2026-03-25 10:56:00+00:00,253.57,253.57,253.57,253.57,253.57,0
2026-03-25 10:57:00+00:00,253.5,253.5,253.55,253.5,253.55,0
2026-03-25 10:58:00+00:00,253.57,253.57,253.57,253.5,253.5,0
2026-03-25 10:59:00+00:00,253.58,253.58,253.58,253.55,253.55,0
2026-03-25 11:00:00+00:00,253.5,253.5,253.5,253.48,253.48,0
2026-03-25 11:01:00+00:00,253.68,253.68,253.68,253.63,253.63,0
2026-03-25 11:03:00+00:00,253.58,253.58,253.68,253.58,253.68,0
2026-03-25 11:04:00+00:00,253.73,253.73,253.73,253.73,253.73,0
2026-03-25 11:05:00+00:00,253.85,253.85,253.9,253.85,253.9,0
2026-03-25 11:06:00+00:00,253.76,253.76,253.76,253.76,253.76,0
2026-03-25 11:08:00+00:00,253.9,253.9,253.93,253.75,253.8,0
2026-03-25 11:09:00+00:00,253.9,253.9,253.9,253.9,253.9,0
2026-03-25 11:10:00+00:00,253.67,253.67,253.88,253.67,253.88,0
2026-03-25 11:11:00+00:00,253.67,253.67,253.67,253.67,253.67,0
2026-03-25 11:12:00+00:00,253.67,253.67,253.67,253.67,253.67,0
2026-03-25 11:13:00+00:00,253.7,253.7,253.7,253.7,253.7,0
2026-03-25 11:14:00+00:00,253.7,253.7,253.75,253.7,253.75,0
2026-03-25 11:15:00+00:00,253.77,253.77,253.77,253.77,253.77,0
2026-03-25 11:17:00+00:00,253.73,253.73,253.73,253.73,253.73,0
2026-03-25 11:18:00+00:00,253.6,253.6,253.62,253.6,253.62,0
2026-03-25 11:20:00+00:00,253.59,253.59,253.6,253.59,253.6,0
2026-03-25 11:21:00+00:00,253.69,253.69,253.7,253.68,253.68,0
2026-03-25 11:22:00+00:00,253.71,253.71,253.71,253.68,253.68,0
2026-03-25 11:25:00+00:00,253.95,253.95,253.95,253.87,253.9,0
2026-03-25 11:26:00+00:00,253.95,253.95,253.95,253.95,253.95,0
2026-03-25 11:27:00+00:00,253.82,253.82,253.82,253.72,253.77,0
2026-03-25 11:28:00+00:00,253.73,253.73,253.9,253.73,253.86,0
2026-03-25 11:29:00+00:00,253.82,253.82,253.9,253.68,253.86,0
2026-03-25 11:30:00+00:00,253.86,253.86,253.86,253.86,253.86,0
2026-03-25 11:31:00+00:00,253.82,253.82,253.88,253.82,253.88,0
2026-03-25 11:32:00+00:00,253.77,253.77,253.82,253.76,253.82,0
2026-03-25 11:33:00+00:00,253.9,253.9,253.9,253.9,253.9,0
2026-03-25 11:36:00+00:00,253.96,253.96,253.96,253.95,253.95,0
2026-03-25 11:37:00+00:00,254.04,254.04,254.04,253.95,253.95,0
2026-03-25 11:38:00+00:00,254.19,254.19,254.19,254.08,254.08,0
2026-03-25 11:39:00+00:00,254.18,254.18,254.19,254.18,254.19,0
2026-03-25 11:40:00+00:00,254.18,254.18,254.18,254.18,254.18,0
2026-03-25 11:42:00+00:00,254.28,254.28,254.32,254.1,254.1,0
2026-03-25 11:43:00+00:00,254.36,254.36,254.47,254.36,254.43,0
2026-03-25 11:45:00+00:00,254.37,254.37,254.37,254.37,254.37,0
2026-03-25 11:46:00+00:00,254.34,254.34,254.35,254.33,254.35,0
2026-03-25 11:47:00+00:00,253.69,253.69,254.35,253.66,254.35,0
2026-03-25 11:50:00+00:00,253.92,253.92,253.92,253.92,253.92,0
2026-03-25 11:52:00+00:00,254.0,254.0,254.1,253.99,253.99,0
2026-03-25 11:53:00+00:00,254.0,254.0,254.1,254.0,254.09,0
2026-03-25 11:54:00+00:00,254.02,254.02,254.02,254.02,254.02,0
2026-03-25 11:55:00+00:00,254.1,254.1,254.1,254.0,254.03,0
2026-03-25 11:59:00+00:00,254.25,254.25,254.38,254.2,254.2,0
2026-03-25 12:00:00+00:00,254.47,254.47,254.5,251.64,254.02,0
2026-03-25 12:01:00+00:00,254.3635,254.3635,254.4609,252.63,253.29,0
2026-03-25 12:02:00+00:00,254.4122,254.4122,254.4984,252.81,254.0003,0
2026-03-25 12:03:00+00:00,254.4988,254.4988,254.5,254.41,254.46,0
2026-03-25 12:04:00+00:00,252.91,252.91,254.5,252.72,254.44,0
2026-03-25 12:05:00+00:00,254.3147,254.3147,254.5,252.63,252.83,0
2026-03-25 12:06:00+00:00,254.5312,254.5312,254.6,254.41,254.4753,0
2026-03-25 12:07:00+00:00,254.6,254.6,254.97,254.5159,254.53,0
2026-03-25 12:08:00+00:00,254.6112,254.6112,254.95,254.6112,254.7988,0
2026-03-25 12:09:00+00:00,254.5687,254.5687,254.87,254.55,254.6,0
2026-03-25 12:10:00+00:00,254.55,254.55,254.85,254.55,254.66,0
2026-03-25 12:11:00+00:00,254.6,254.6,254.7,254.23,254.58,0
2026-03-25 12:12:00+00:00,254.5962,254.5962,254.64,254.2,254.6,0
2026-03-25 12:13:00+00:00,254.5,254.5,254.61,254.2012,254.6,0
2026-03-25 12:14:00+00:00,254.62,254.62,254.68,254.212,254.6788,0
2026-03-25 12:15:00+00:00,254.5,254.5,254.5616,254.3168,254.55,0
2026-03-25 12:16:00+00:00,253.79,253.79,254.56,253.66,254.39,0
2026-03-25 12:17:00+00:00,253.81,253.81,253.98,253.61,253.65,0
2026-03-25 12:18:00+00:00,253.63,253.63,253.93,253.62,253.62,0
2026-03-25 12:19:00+00:00,253.6012,253.6012,253.93,253.6,253.63,0
2026-03-25 12:20:00+00:00,253.68,253.68,254.4,253.68,253.93,0
2026-03-25 12:21:00+00:00,253.6347,253.6347,254.28,253.61,253.68,0
2026-03-25 12:22:00+00:00,254.0,254.0,254.4726,253.62,254.25,0
2026-03-25 12:23:00+00:00,254.0,254.0,254.3775,253.53,254.0,0
2026-03-25 12:24:00+00:00,253.95,253.95,254.0,253.5,253.95,0
2026-03-25 12:25:00+00:00,254.25,254.25,254.25,253.6,253.9219,0
2026-03-25 12:26:00+00:00,254.42,254.42,254.42,254.0,254.0125,0
2026-03-25 12:27:00+00:00,253.7,253.7,254.14,253.7,254.14,0
2026-03-25 12:28:00+00:00,253.8,253.8,254.1,253.7155,254.1,0
2026-03-25 12:29:00+00:00,253.98,253.98,253.99,253.75,253.75,0
2026-03-25 12:30:00+00:00,253.3968,253.3968,253.89,253.3968,253.81,0
2026-03-25 12:31:00+00:00,253.1294,253.1294,253.71,253.08,253.71,0
2026-03-25 12:32:00+00:00,253.33,253.33,253.69,253.08,253.08,0
2026-03-25 12:33:00+00:00,253.25,253.25,253.6,253.23,253.5935,0
2026-03-25 12:34:00+00:00,253.69,253.69,253.7,253.25,253.25,0
2026-03-25 12:35:00+00:00,253.72,253.72,253.88,253.5012,253.69,0
2026-03-25 12:36:00+00:00,253.5,253.5,253.89,253.5,253.75,0
2026-03-25 12:37:00+00:00,253.5,253.5,253.9,253.5,253.8,0
2026-03-25 12:38:00+00:00,253.89,253.89,253.98,253.512,253.8475,0
2026-03-25 12:39:00+00:00,253.92,253.92,253.9788,253.72,253.9788,0
2026-03-25 12:40:00+00:00,253.8,253.8,253.92,253.7,253.79,0
2026-03-25 12:41:00+00:00,253.2652,253.2652,253.9,253.2652,253.874,0
2026-03-25 12:42:00+00:00,253.8,253.8,253.8447,253.2637,253.8447,0
2026-03-25 12:43:00+00:00,253.77,253.77,253.8,253.25,253.772,0
2026-03-25 12:44:00+00:00,253.65,253.65,253.86,253.55,253.68,0
2026-03-25 12:45:00+00:00,253.25,253.25,253.7,253.25,253.6962,0
2026-03-25 12:46:00+00:00,253.45,253.45,253.6291,253.25,253.55,0
2026-03-25 12:47:00+00:00,253.2818,253.2818,253.8,253.2818,253.37,0
2026-03-25 12:48:00+00:00,253.92,253.92,253.92,253.25,253.65,0
2026-03-25 12:49:00+00:00,253.7,253.7,253.92,253.25,253.92,0
2026-03-25 12:50:00+00:00,253.57,253.57,253.91,253.28,253.91,0
2026-03-25 12:51:00+00:00,253.25,253.25,253.92,253.25,253.7,0
2026-03-25 12:52:00+00:00,253.904,253.904,253.904,253.57,253.57,0
2026-03-25 12:53:00+00:00,253.61,253.61,253.92,253.58,253.92,0
2026-03-25 12:54:00+00:00,253.88,253.88,253.89,253.58,253.62,0
2026-03-25 12:55:00+00:00,253.62,253.62,254.3593,253.6,253.6,0
2026-03-25 12:56:00+00:00,253.6,253.6,254.15,253.6,254.15,0
2026-03-25 12:57:00+00:00,254.5,254.5,254.5,254.0,254.01,0
2026-03-25 12:58:00+00:00,254.3,254.3,254.4988,253.8175,254.0,0
2026-03-25 12:59:00+00:00,254.37,254.37,254.49,253.815,254.11,0
2026-03-25 13:00:00+00:00,254.33,254.33,254.5,253.8175,254.37,0
2026-03-25 13:01:00+00:00,254.4875,254.4875,254.4875,253.878,254.0,0
2026-03-25 13:02:00+00:00,254.62,254.62,254.62,254.0,254.4,0
2026-03-25 13:03:00+00:00,254.34,254.34,254.62,254.34,254.62,0
2026-03-25 13:04:00+00:00,254.32,254.32,254.6044,254.3177,254.6,0
2026-03-25 13:05:00+00:00,254.61,254.61,254.62,254.3177,254.6005,0
2026-03-25 13:06:00+00:00,254.36,254.36,254.62,254.31,254.46,0
2026-03-25 13:07:00+00:00,254.3908,254.3908,254.6044,254.32,254.48,0
2026-03-25 13:08:00+00:00,254.397,254.397,254.5,254.3,254.5,0
2026-03-25 13:09:00+00:00,254.47,254.47,254.62,254.31,254.46,0
2026-03-25 13:10:00+00:00,254.5,254.5,254.62,254.3262,254.6038,0
2026-03-25 13:11:00+00:00,254.5,254.5,254.59,254.31,254.3757,0
2026-03-25 13:12:00+00:00,254.5,254.5,254.5,254.31,254.31,0
2026-03-25 13:13:00+00:00,254.19,254.19,254.33,254.0,254.3119,0
2026-03-25 13:14:00+00:00,254.1113,254.1113,254.31,254.0,254.1,0
2026-03-25 13:15:00+00:00,254.27,254.27,254.4488,254.0,254.23,0
2026-03-25 13:16:00+00:00,254.1104,254.1104,254.4488,254.0112,254.44,0
2026-03-25 13:17:00+00:00,254.1,254.1,254.3,254.0,254.0,0
2026-03-25 13:18:00+00:00,254.0,254.0,254.44,254.0,254.0012,0
2026-03-25 13:19:00+00:00,254.4,254.4,254.45,254.0186,254.45,0
2026-03-25 13:20:00+00:00,254.3128,254.3128,254.3792,254.0,254.0209,0
2026-03-25 13:21:00+00:00,254.44,254.44,254.44,253.5912,254.31,0
2026-03-25 13:22:00+00:00,253.6066,253.6066,254.25,253.6066,253.86,0
2026-03-25 13:23:00+00:00,253.99,253.99,254.0,253.694,253.84,0
2026-03-25 13:24:00+00:00,254.2,254.2,254.2,253.9441,253.98,0
2026-03-25 13:25:00+00:00,253.88,253.88,254.2,253.59,254.01,0
2026-03-25 13:26:00+00:00,253.9,253.9,254.0,253.58,253.9,0
2026-03-25 13:27:00+00:00,254.462,254.462,254.71,253.615,253.67,0
2026-03-25 13:28:00+00:00,254.1,254.1,254.46,253.9,254.44,0
2026-03-25 13:29:00+00:00,254.079,254.079,254.37,254.079,254.1,0
2026-03-25 13:30:00+00:00,254.27999877929688,254.27999877929688,254.66000366210938,254.0,254.02000427246094,948674
2026-03-25 13:31:00+00:00,254.5,254.5,254.5399932861328,254.1750030517578,254.25,103492
2026-03-25 13:32:00+00:00,254.8699951171875,254.8699951171875,254.97999572753906,254.4199981689453,254.49000549316406,111227
2026-03-25 13:33:00+00:00,254.0500030517578,254.0500030517578,254.97999572753906,254.0,254.83999633789062,119347
2026-03-25 13:34:00+00:00,254.02999877929688,254.02999877929688,254.39999389648438,253.9499969482422,254.02999877929688,92877
2026-03-25 13:35:00+00:00,254.42999267578125,254.42999267578125,254.45989990234375,254.0399932861328,254.0500030517578,90506
2026-03-25 13:36:00+00:00,254.63009643554688,254.63009643554688,254.6649932861328,254.14999389648438,254.46499633789062,80649
2026-03-25 13:37:00+00:00,254.4499969482422,254.4499969482422,254.9049072265625,254.2899932861328,254.6999969482422,104451
2026-03-25 13:38:00+00:00,254.27999877929688,254.27999877929688,254.61000061035156,254.16000366210938,254.47999572753906,133233
2026-03-25 13:39:00+00:00,254.0399932861328,254.0399932861328,254.4199981689453,254.00999450683594,254.27999877929688,87701
2026-03-25 13:40:00+00:00,253.89999389648438,253.89999389648438,254.1199951171875,253.78500366210938,254.02999877929688,93121
2026-03-25 13:41:00+00:00,253.9600067138672,253.9600067138672,254.14999389648438,253.8000946044922,253.9199981689453,77096
2026-03-25 13:42:00+00:00,253.88999938964844,253.88999938964844,254.02499389648438,253.86000061035156,253.97000122070312,49723
2026-03-25 13:43:00+00:00,253.7899932861328,253.7899932861328,253.97999572753906,253.6999969482422,253.91000366210938,85065
2026-03-25 13:44:00+00:00,253.52000427246094,253.52000427246094,253.88999938964844,253.5,253.82000732421875,61264
2026-03-25 13:45:00+00:00,253.35499572753906,253.35499572753906,253.60000610351562,253.2899932861328,253.5,69882
2026-03-25 13:46:00+00:00,253.35499572753906,253.35499572753906,253.41490173339844,253.22000122070312,253.3300018310547,48220
2026-03-25 13:47:00+00:00,253.13999938964844,253.13999938964844,253.41000366210938,253.13999938964844,253.3699951171875,53371
2026-03-25 13:48:00+00:00,252.7899932861328,252.7899932861328,253.22999572753906,252.77000427246094,253.15499877929688,72064
2026-03-25 13:49:00+00:00,252.43499755859375,252.43499755859375,252.8249969482422,252.38999938964844,252.77999877929688,86036
2026-03-25 13:50:00+00:00,252.52000427246094,252.52000427246094,252.61000061035156,252.24000549316406,252.41000366210938,105818
2026-03-25 13:51:00+00:00,252.71499633789062,252.71499633789062,252.85000610351562,252.52999877929688,252.52999877929688,152946
2026-03-25 13:52:00+00:00,252.60000610351562,252.60000610351562,252.6875,252.4600067138672,252.68519592285156,81876
2026-03-25 13:53:00+00:00,252.4550018310547,252.4550018310547,252.74000549316406,252.38999938964844,252.6199951171875,63226
2026-03-25 13:54:00+00:00,252.33999633789062,252.33999633789062,252.5500030517578,252.25,252.44000244140625,82869
2026-03-25 13:55:00+00:00,252.3260955810547,252.3260955810547,252.48989868164062,252.27999877929688,252.38999938964844,97953
2026-03-25 13:56:00+00:00,252.32000732421875,252.32000732421875,252.4499969482422,252.25999450683594,252.3300018310547,80523
2026-03-25 13:57:00+00:00,252.30999755859375,252.30999755859375,252.35499572753906,252.16000366210938,252.32009887695312,122317
2026-03-25 13:58:00+00:00,252.24000549316406,252.24000549316406,252.5399932861328,252.19000244140625,252.3000030517578,71741
2026-03-25 13:59:00+00:00,251.8800048828125,251.8800048828125,252.25999450683594,251.8300018310547,252.25,111160
2026-03-25 14:00:00+00:00,251.64999389648438,251.64999389648438,251.99000549316406,251.60000610351562,251.88999938964844,93947
2026-03-25 14:01:00+00:00,251.85350036621094,251.85350036621094,252.0,251.66000366210938,251.66000366210938,99134
2026-03-25 14:02:00+00:00,252.0500030517578,252.0500030517578,252.10000610351562,251.7729949951172,251.82000732421875,80802
2026-03-25 14:03:00+00:00,252.02999877929688,252.02999877929688,252.2100067138672,251.9600067138672,252.02999877929688,51231
2026-03-25 14:04:00+00:00,252.03500366210938,252.03500366210938,252.2100067138672,252.01609802246094,252.01609802246094,52815
2026-03-25 14:05:00+00:00,252.25,252.25,252.2949981689453,251.97999572753906,252.02999877929688,79138
2026-03-25 14:06:00+00:00,251.97999572753906,251.97999572753906,252.27000427246094,251.92999267578125,252.25509643554688,56198
2026-03-25 14:07:00+00:00,251.97999572753906,251.97999572753906,252.14990234375,251.94000244140625,252.00999450683594,56174
2026-03-25 14:08:00+00:00,251.9799041748047,251.9799041748047,252.22000122070312,251.9499969482422,252.02000427246094,66231
2026-03-25 14:09:00+00:00,252.22000122070312,252.22000122070312,252.2799072265625,251.94000244140625,251.97999572753906,44714
2026-03-25 14:10:00+00:00,252.25,252.25,252.27999877929688,252.13059997558594,252.27999877929688,50148
2026-03-25 14:11:00+00:00,252.40499877929688,252.40499877929688,252.5,252.2550048828125,252.2550048828125,85835
2026-03-25 14:12:00+00:00,252.5,252.5,252.5500030517578,252.25,252.40499877929688,59790
2026-03-25 14:13:00+00:00,252.44009399414062,252.44009399414062,252.6999053955078,252.44009399414062,252.5260009765625,53982
2026-03-25 14:14:00+00:00,252.83999633789062,252.83999633789062,252.84500122070312,252.42999267578125,252.4499969482422,62460
2026-03-25 14:15:00+00:00,252.81500244140625,252.81500244140625,252.8800048828125,252.70700073242188,252.8300018310547,51383
2026-03-25 14:16:00+00:00,252.8249969482422,252.8249969482422,252.8699951171875,252.75,252.8000030517578,39535
2026-03-25 14:17:00+00:00,252.60000610351562,252.60000610351562,252.82000732421875,252.54010009765625,252.8000030517578,47023
2026-03-25 14:18:00+00:00,252.72000122070312,252.72000122070312,252.74000549316406,252.60000610351562,252.6199951171875,32341
2026-03-25 14:19:00+00:00,252.57000732421875,252.57000732421875,252.7050018310547,252.47000122070312,252.7050018310547,56034
2026-03-25 14:20:00+00:00,252.62660217285156,252.62660217285156,252.63999938964844,252.43780517578125,252.5449981689453,45480
2026-03-25 14:21:00+00:00,252.6699981689453,252.6699981689453,252.72999572753906,252.5800018310547,252.62989807128906,44697
2026-03-25 14:22:00+00:00,252.64999389648438,252.64999389648438,252.7100067138672,252.5500030517578,252.66000366210938,60024
2026-03-25 14:23:00+00:00,252.5,252.5,252.66000366210938,252.38999938964844,252.66000366210938,28186
2026-03-25 14:24:00+00:00,252.25010681152344,252.25010681152344,252.49000549316406,252.25,252.49000549316406,45288
2026-03-25 14:25:00+00:00,252.648193359375,252.648193359375,252.72999572753906,252.17999267578125,252.26499938964844,67291
2026-03-25 14:26:00+00:00,252.6501007080078,252.6501007080078,252.72000122070312,252.5500030517578,252.6199951171875,70767
2026-03-25 14:27:00+00:00,252.9499969482422,252.9499969482422,252.9600067138672,252.63999938964844,252.66000366210938,58663
2026-03-25 14:28:00+00:00,252.6699981689453,252.6699981689453,252.9149932861328,252.62120056152344,252.9149932861328,38161
2026-03-25 14:29:00+00:00,252.86000061035156,252.86000061035156,252.86000061035156,252.6300048828125,252.6750030517578,36300
2026-03-25 14:30:00+00:00,252.75509643554688,252.75509643554688,252.92999267578125,252.60000610351562,252.8699951171875,75818
2026-03-25 14:31:00+00:00,252.8350067138672,252.8350067138672,252.88999938964844,252.68499755859375,252.72000122070312,38399
2026-03-25 14:32:00+00:00,252.86000061035156,252.86000061035156,252.9600067138672,252.82009887695312,252.85000610351562,37007
2026-03-25 14:33:00+00:00,253.0500030517578,253.0500030517578,253.08999633789062,252.80999755859375,252.80999755859375,43706
2026-03-25 14:34:00+00:00,253.08009338378906,253.08009338378906,253.0850067138672,252.94000244140625,253.0,28193
2026-03-25 14:35:00+00:00,253.0,253.0,253.1699981689453,252.9199981689453,253.10000610351562,47883
2026-03-25 14:36:00+00:00,252.89999389648438,252.89999389648438,253.0500030517578,252.8300018310547,253.00509643554688,58449
2026-03-25 14:37:00+00:00,252.85000610351562,252.85000610351562,253.00990295410156,252.85000610351562,252.89999389648438,43355
2026-03-25 14:38:00+00:00,252.92999267578125,252.92999267578125,252.99000549316406,252.85000610351562,252.85000610351562,44683
2026-03-25 14:39:00+00:00,252.89999389648438,252.89999389648438,252.94500732421875,252.77999877929688,252.94500732421875,56353
2026-03-25 14:40:00+00:00,253.0,253.0,253.0050048828125,252.8000030517578,252.89500427246094,55437
2026-03-25 14:41:00+00:00,253.125,253.125,253.24000549316406,253.0023956298828,253.00999450683594,58284
2026-03-25 14:42:00+00:00,253.2100067138672,253.2100067138672,253.3300018310547,253.10000610351562,253.1199951171875,55647
