Datetime,Adj Close,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
2026-03-25 14:24:00+00:00,373.6000061035156,373.6000061035156,373.8500061035156,373.44000244140625,373.67999267578125,96314
2026-03-25 14:25:00+00:00,373.69000244140625,373.69000244140625,374.0,373.3399963378906,373.6000061035156,69845
2026-03-25 14:26:00+00:00,373.5199890136719,373.5199890136719,373.6499938964844,373.1700134277344,373.6499938964844,76401
2026-03-25 14:27:00+00:00,374.1400146484375,374.1400146484375,374.2300109863281,373.4200134277344,373.5199890136719,66887
2026-03-25 14:28:00+00:00,373.8500061035156,373.8500061035156,374.1400146484375,373.7099914550781,374.0899963378906,34997
2026-03-25 14:29:00+00:00,373.739990234375,373.739990234375,373.8868103027344,373.5899963378906,373.8599853515625,31965
2026-03-25 14:30:00+00:00,373.68499755859375,373.68499755859375,373.8599853515625,373.4750061035156,373.75,65417
2026-03-25 14:31:00+00:00,373.8500061035156,373.8500061035156,373.8800048828125,373.625,373.6600036621094,58910
2026-03-25 14:32:00+00:00,373.9599914550781,373.9599914550781,374.0799865722656,373.7699890136719,373.8500061035156,50346
2026-03-25 14:33:00+00:00,374.01220703125,374.01220703125,374.1300048828125,373.8299865722656,373.9549865722656,43077
2026-03-25 14:34:00+00:00,374.0799865722656,374.0799865722656,374.1199951171875,373.8699951171875,374.0320129394531,58349
2026-03-25 14:35:00+00:00,374.1300048828125,374.1300048828125,374.19879150390625,374.0400085449219,374.1000061035156,39437
2026-03-25 14:36:00+00:00,373.6300048828125,373.6300048828125,374.1300048828125,373.6099853515625,374.12200927734375,48373
2026-03-25 14:37:00+00:00,373.69000244140625,373.69000244140625,373.7898864746094,373.41009521484375,373.6000061035156,60814
2026-03-25 14:38:00+00:00,373.5199890136719,373.5199890136719,373.8800048828125,373.5,373.6955871582031,66108
2026-03-25 14:39:00+00:00,373.4200134277344,373.4200134277344,373.55999755859375,373.239990234375,373.5483093261719,64510
2026-03-25 14:40:00+00:00,373.3699951171875,373.3699951171875,373.5299987792969,373.2500915527344,373.42498779296875,41398
2026-03-25 14:41:00+00:00,373.5799865722656,373.5799865722656,373.760009765625,373.3349914550781,373.3949890136719,47842
2026-03-25 14:42:00+00:00,373.82000732421875,373.82000732421875,373.864990234375,373.4200134277344,373.6000061035156,53798
2026-03-25 14:43:00+00:00,373.55499267578125,373.55499267578125,373.7799987792969,373.4100036621094,373.760009765625,44731
2026-03-25 14:44:00+00:00,373.260009765625,373.260009765625,373.6199951171875,373.260009765625,373.5199890136719,57647
2026-03-25 14:45:00+00:00,373.3900146484375,373.3900146484375,373.489990234375,373.260009765625,373.260009765625,52130
2026-03-25 14:46:00+00:00,373.6300048828125,373.6300048828125,373.6300048828125,373.3599853515625,373.3900146484375,38953
2026-03-25 14:47:00+00:00,373.635009765625,373.635009765625,373.75,373.5199890136719,373.6180114746094,63989
2026-03-25 14:48:00+00:00,373.7200927734375,373.7200927734375,373.79998779296875,373.510009765625,373.6099853515625,74528
2026-03-25 14:49:00+00:00,373.4884948730469,373.4884948730469,373.69500732421875,373.4100036621094,373.6099853515625,49516
2026-03-25 14:50:00+00:00,373.6700134277344,373.6700134277344,373.70001220703125,373.3800048828125,373.47930908203125,65994
2026-03-25 14:51:00+00:00,373.1700134277344,373.1700134277344,373.6348876953125,373.1600036621094,373.5400085449219,102290
2026-03-25 14:52:00+00:00,372.7699890136719,372.7699890136719,373.25,372.7300109863281,373.17999267578125,129188
2026-03-25 14:53:00+00:00,372.7799987792969,372.7799987792969,372.8599853515625,372.70001220703125,372.7650146484375,75571
2026-03-25 14:54:00+00:00,372.8299865722656,372.8299865722656,373.0,372.7900085449219,372.82000732421875,53826
2026-03-25 14:55:00+00:00,373.32000732421875,373.32000732421875,373.4750061035156,372.7149963378906,372.8599853515625,163791
2026-03-25 14:56:00+00:00,373.6549987792969,373.6549987792969,373.7099914550781,373.2200012207031,373.32000732421875,73089
2026-03-25 14:57:00+00:00,373.6099853515625,373.6099853515625,373.72259521484375,373.3699951171875,373.6549987792969,48986
2026-03-25 14:58:00+00:00,373.6000061035156,373.6000061035156,373.6400146484375,373.4100036621094,373.6099853515625,33274
2026-03-25 14:59:00+00:00,373.25250244140625,373.25250244140625,373.6099853515625,373.1802062988281,373.5799865722656,41869
2026-03-25 15:00:00+00:00,373.06500244140625,373.06500244140625,373.29998779296875,373.0400085449219,373.2650146484375,41827
2026-03-25 15:01:00+00:00,373.06500244140625,373.06500244140625,373.1700134277344,372.9599914550781,373.07000732421875,35154
2026-03-25 15:02:00+00:00,373.1400146484375,373.1400146484375,373.17999267578125,373.0,373.1000061035156,36216
2026-03-25 15:03:00+00:00,373.2300109863281,373.2300109863281,373.35870361328125,373.0806884765625,373.1499938964844,58641
2026-03-25 15:04:00+00:00,373.2449951171875,373.2449951171875,373.3450012207031,373.19000244140625,373.2200012207031,36607
2026-03-25 15:05:00+00:00,373.32501220703125,373.32501220703125,373.44500732421875,373.1499938964844,373.2749938964844,65733
2026-03-25 15:06:00+00:00,372.989990234375,372.989990234375,373.364990234375,372.989990234375,373.3399963378906,42849
2026-03-25 15:07:00+00:00,372.2799987792969,372.2799987792969,373.07000732421875,372.2449951171875,373.0199890136719,118869
2026-03-25 15:08:00+00:00,372.30999755859375,372.30999755859375,372.30999755859375,372.30999755859375,372.30999755859375,95634
2026-03-25 15:09:00+00:00,371.8949890136719,371.8949890136719,372.33990478515625,371.79998779296875,372.2699890136719,155621
2026-03-25 15:10:00+00:00,371.54998779296875,371.54998779296875,372.17999267578125,371.4599914550781,371.8999938964844,116804
2026-03-25 15:11:00+00:00,371.2300109863281,371.2300109863281,371.7998962402344,371.20001220703125,371.5799865722656,104112
2026-03-25 15:12:00+00:00,370.7950134277344,370.7950134277344,371.2300109863281,370.6700134277344,371.2300109863281,135164
2026-03-25 15:13:00+00:00,370.7200012207031,370.7200012207031,370.9200134277344,370.6300048828125,370.79998779296875,108039
2026-03-25 15:14:00+00:00,370.4849853515625,370.4849853515625,370.739990234375,370.4599914550781,370.7034912109375,138407
2026-03-25 15:15:00+00:00,370.6400146484375,370.6400146484375,370.8500061035156,370.3999938964844,370.47119140625,108367
2026-03-25 15:16:00+00:00,369.8599853515625,369.8599853515625,370.7648010253906,369.82000732421875,370.6300048828125,362160
2026-03-25 15:17:00+00:00,369.9649963378906,369.9649963378906,370.17999267578125,369.739990234375,369.79998779296875,179918
2026-03-25 15:18:00+00:00,370.2099914550781,370.2099914550781,370.3999938964844,369.8500061035156,369.989990234375,98089
2026-03-25 15:19:00+00:00,369.989990234375,369.989990234375,370.3900146484375,369.95001220703125,370.20001220703125,95192
2026-03-25 15:20:00+00:00,370.159912109375,370.159912109375,370.2300109863281,369.8800964355469,370.0,114739
2026-03-25 15:21:00+00:00,370.15008544921875,370.15008544921875,370.4599914550781,370.05999755859375,370.0799865722656,77777
2026-03-25 15:22:00+00:00,370.32000732421875,370.32000732421875,370.4200134277344,370.1300048828125,370.17999267578125,54786
2026-03-25 15:23:00+00:00,370.40008544921875,370.40008544921875,370.4700012207031,370.17449951171875,370.2650146484375,73623
2026-03-25 15:24:00+00:00,370.68011474609375,370.68011474609375,370.8599853515625,370.32000732421875,370.3699951171875,90788
2026-03-25 15:25:00+00:00,370.7900085449219,370.7900085449219,370.8299865722656,370.489990234375,370.7200012207031,66531
2026-03-25 15:26:00+00:00,370.9599914550781,370.9599914550781,370.989990234375,370.52398681640625,370.7900085449219,50879
2026-03-25 15:27:00+00:00,370.6400146484375,370.6400146484375,370.9997863769531,370.5600891113281,370.989990234375,67912
2026-03-25 15:28:00+00:00,370.8599853515625,370.8599853515625,371.0050048828125,370.57000732421875,370.6199951171875,40353
2026-03-25 15:29:00+00:00,371.4150085449219,371.4150085449219,371.4200134277344,370.8599853515625,370.8599853515625,61829
2026-03-25 15:30:00+00:00,371.5299987792969,371.5299987792969,371.5400085449219,371.20001220703125,371.4150085449219,73269
2026-03-25 15:31:00+00:00,371.5400085449219,371.5400085449219,371.57000732421875,371.40008544921875,371.5350036621094,72664
2026-03-25 15:32:00+00:00,371.29998779296875,371.29998779296875,371.54998779296875,371.17999267578125,371.5199890136719,61015
2026-03-25 15:33:00+00:00,371.3500061035156,371.3500061035156,371.3599853515625,371.1499938964844,371.30999755859375,95375
2026-03-25 15:34:00+00:00,371.2200012207031,371.2200012207031,371.3599853515625,371.17999267578125,371.32000732421875,31951
2026-03-25 15:35:00+00:00,371.0101013183594,371.0101013183594,371.2499084472656,370.80999755859375,371.19500732421875,68457
2026-03-25 15:36:00+00:00,371.0,371.0,371.07000732421875,370.8999938964844,370.9800109863281,46176
2026-03-25 15:37:00+00:00,370.94000244140625,370.94000244140625,371.1000061035156,370.8399963378906,370.989990234375,69267
2026-03-25 15:38:00+00:00,370.7300109863281,370.7300109863281,371.0299987792969,370.70001220703125,371.0,58335
2026-03-25 15:39:00+00:00,370.57501220703125,370.57501220703125,370.82000732421875,370.5199890136719,370.7099914550781,73824
2026-03-25 15:40:00+00:00,370.5350036621094,370.5350036621094,370.80999755859375,370.5199890136719,370.5350036621094,37162
2026-03-25 15:41:00+00:00,370.3349914550781,370.3349914550781,370.6499938964844,370.2699890136719,370.54998779296875,51567
2026-03-25 15:42:00+00:00,370.114990234375,370.114990234375,370.4299011230469,370.05999755859375,370.32000732421875,63827
2026-03-25 15:43:00+00:00,370.1099853515625,370.1099853515625,370.2200012207031,370.04998779296875,370.1300048828125,55355
2026-03-25 15:44:00+00:00,370.30999755859375,370.30999755859375,370.4100036621094,370.07501220703125,370.0899963378906,71788
2026-03-25 15:45:00+00:00,370.1000061035156,370.1000061035156,370.3800048828125,370.0849914550781,370.30999755859375,65816
2026-03-25 15:46:00+00:00,370.1199951171875,370.1199951171875,370.2200012207031,369.9800109863281,370.1000061035156,139802
